movimiento_id,buque_id,matricula,radar_id,muelle,tipo_carga,origen,fecha_ingreso,hora_ingreso,fecha_egreso,hora_egreso,tonelaje_declarado,velocidad_ingreso,velocidad_maxima_muelle,estado_despacho,duracion_horas
MOV-01302,B-001,YANGMING,R-01,MUELLE-B,ACEITE,BUENOS AIRES,2022-12-18,14:09,2022-12-19,00:00,3167.24,7.2,12,DESPACHADO,9.85
MOV-01303,B-008,COSCO-TIGRE,R-07,MUELLE-A,SOJA,ROTTERDAM,1900-01-01,13:05,2022-02-23,01:25,6461.45,14.2,15,DESPACHADO,
MOV-01305,B-019,HAPAG-RIO,R-05,MUELLE-C,CONTENEDORES,ROTTERDAM,2024-02-03,01:16,1900-01-01,14:39,4847.31,11.3,10,PENDIENTE,
MOV-01306,B-004,PIL-OESTE,R-08,MUELLE-B,SOJA,HAMBURG,2024-12-22,12:26,2024-12-25,19:36,6352.31,11.0,10,DESPACHADO,79.16666666666667
MOV-01307,B-010,EVERGREEN-02,R-04,MUELLE-D,SOJA,MONTEVIDEO,2020-12-18,05:50,2020-12-20,00:00,3843.41,14.0,12,RECHAZADO,42.166666666666664
MOV-01308,B-028,EVER-GLORY,R-05,MUELLE-B,CONTENEDORES,BUENOS AIRES,2020-06-28,13:21,2020-06-28,00:00,6039.22,7.6,12,EN_REVISION,
MOV-01310,B-008,ONE-PARANA,R-06,MUELLE-B,HARINA,MONTEVIDEO,2021-02-08,04:52,2021-02-10,00:00,4284.81,14.4,15,EN_REVISION,43.13333333333333
MOV-01311,B-035,ONE-PLATA,R-01,MUELLE-E,HARINA,MONTEVIDEO,2022-03-12,06:13,2022-03-14,19:57,3745.66,13.3,10,DESPACHADO,61.733333333333334
MOV-01312,B-028,YANG-ESTE,R-06,MUELLE-E,SOJA,VALPARAISO,2022-07-26,09:37,2022-07-27,03:46,3731.04,11.2,15,,18.15
MOV-01313,B-022,ZIM-DELTA,R-07,MUELLE-F,CONTENEDORES,HAMBURG,2022-03-23,03:57,2022-03-24,00:46,5025.36,11.2,10,PENDIENTE,20.816666666666666
MOV-01314,B-035,MSC-GENOVA,R-03,MUELLE-B,CONTENEDORES,MONTEVIDEO,2022-10-22,16:53,2022-10-24,02:27,6649.09,7.5,10,,33.56666666666667
MOV-01315,B-027,HAPAG-RIO,R-04,MUELLE-F,CONTENEDORES,SHANGHAI,2022-04-20,20:11,2022-04-21,17:33,4917.67,12.8,10,DESPACHADO,21.366666666666667
MOV-01316,B-027,CMA-ROSARIO,R-02,MUELLE-A,HARINA,SANTA FE,2024-12-27,18:31,2024-12-28,00:00,4391.72,15.1,15,DESPACHADO,5.483333333333333
MOV-01317,B-011,MAERSK-LIMA,R-05,MUELLE-A,MINERALES,SAO PAULO,2022-07-17,02:59,1900-01-01,00:00,5397.9,11.9,15,RECHAZADO,
MOV-01318,B-033,MSC-ALPHA,R-08,MUELLE-E,MAIZ,BUENOS AIRES,2024-12-27,10:11,2024-12-28,04:06,5424.68,13.9,10,PENDIENTE,17.916666666666668
MOV-01321,B-014,MSC-ALPHA,R-03,MUELLE-A,CONTENEDORES,MONTEVIDEO,2023-03-07,06:04,2023-03-09,01:53,5430.5,9.3,15,PENDIENTE,43.81666666666667
MOV-01322,B-017,EVER-GLORY,R-06,MUELLE-A,ACEITE,SANTA FE,2024-09-19,10:26,2024-09-21,02:15,3459.28,9.3,10,DESPACHADO,39.81666666666667
MOV-01323,B-025,HAPAG-SUR,R-02,MUELLE-A,CONTENEDORES,ROTTERDAM,2023-04-05,05:12,2023-04-07,22:42,4988.14,11.4,12,EN_REVISION,65.5
MOV-01324,B-026,MAERSK-LIMA,R-06,MUELLE-E,MINERALES,BUENOS AIRES,2020-07-21,15:06,2020-07-23,00:00,5611.39,8.5,10,RECHAZADO,32.9
MOV-01325,B-017,COSCO-STAR,R-01,MUELLE-F,CONTENEDORES,ROTTERDAM,1900-01-01,17:22,2020-04-22,01:35,3935.12,18.7,15,EN_REVISION,
MOV-01326,B-006,ONE-PLATA,R-02,MUELLE-D,MAIZ,SANTA FE,2022-01-02,13:16,2022-01-02,03:38,6319.53,11.3,12,PENDIENTE,
MOV-01327,B-018,ONE-PARANA,R-05,MUELLE-F,MAIZ,VALPARAISO,2021-10-11,09:42,2021-10-13,08:41,5473.1,10.0,12,DESPACHADO,46.983333333333334
MOV-01328,B-039,EVERGREEN-02,R-02,MUELLE-F,ACEITE,MONTEVIDEO,2021-10-14,04:04,2021-10-16,21:56,4666.58,16.5,12,PENDIENTE,65.86666666666666
MOV-01331,B-026,ZIM-NORTE,R-08,MUELLE-C,GRANOS,SHANGHAI,2021-12-26,01:38,2021-12-28,11:52,4017.97,10.9,15,PENDIENTE,58.233333333333334
MOV-01334,B-005,YANG-ESTE,R-05,MUELLE-B,ACEITE,SANTA FE,2021-04-08,20:51,2021-04-09,00:00,5648.53,12.0,12,EN_REVISION,3.15
MOV-01335,B-007,MAERSK-PAMPAS,R-02,MUELLE-B,MAIZ,BUENOS AIRES,1900-01-01,07:41,2020-05-31,13:53,4761.06,13.3,15,PENDIENTE,
MOV-01336,B-012,ZIM-DELTA,R-03,MUELLE-A,MINERALES,SAO PAULO,2020-05-01,23:36,2020-05-03,20:21,6799.9,8.1,12,EN_REVISION,44.75
MOV-01337,B-004,ONE-PLATA,R-01,MUELLE-E,TRIGO,HAMBURG,2022-07-08,17:19,2022-07-10,00:00,3831.95,15.0,10,DESPACHADO,30.683333333333334
MOV-01338,B-011,YANG-MING,R-06,MUELLE-C,HARINA,SANTA FE,2020-02-01,10:58,2020-02-02,10:33,6537.79,7.1,10,RECHAZADO,23.583333333333332
MOV-01340,B-005,MAERSK-PAMPAS,R-02,MUELLE-A,ACEITE,SHANGHAI,2024-01-27,00:00,2024-01-28,00:00,5887.88,12.4,10,PENDIENTE,24.0
MOV-01341,B-034,CMA-ROSARIO,R-01,MUELLE-D,MAIZ,BUENOS AIRES,2021-09-03,04:19,2021-09-05,19:54,5391.97,14.2,15,RECHAZADO,63.583333333333336
MOV-01342,B-009,MSC-GENOVA,R-08,MUELLE-B,GRANOS,SHANGHAI,2020-02-16,07:20,2020-02-18,00:00,3316.04,10.7,15,RECHAZADO,40.666666666666664
MOV-01344,B-006,YANG-MING,R-01,MUELLE-C,GRANOS,ROTTERDAM,2024-05-23,08:27,1900-01-01,04:04,5461.1,12.1,12,RECHAZADO,
MOV-01345,B-027,MSC-GENOVA,R-05,MUELLE-E,MAIZ,VALPARAISO,2020-05-03,02:12,2020-05-06,07:39,4067.68,13.2,12,RECHAZADO,77.45
MOV-01346,B-020,ZIM-DELTA,R-02,MUELLE-C,GRANOS,HAMBURG,2022-06-05,21:17,2022-06-08,00:00,5149.66,9.7,15,DESPACHADO,50.71666666666667
MOV-01347,B-024,YANG-MING,R-07,MUELLE-A,CONTENEDORES,VALPARAISO,2022-01-18,20:32,2022-01-19,05:04,4717.47,16.0,12,EN_REVISION,8.533333333333333
MOV-01348,B-011,PIL-OESTE,,MUELLE-F,ACEITE,BUENOS AIRES,2023-03-24,09:01,2023-03-24,21:48,5872.67,10.7,15,EN_REVISION,12.783333333333333
MOV-01349,B-031,COSCO-TIGRE,R-08,MUELLE-D,HARINA,HAMBURG,2021-07-15,04:22,2021-07-15,00:00,4650.64,12.3,10,PENDIENTE,
MOV-01350,B-025,PIL-SANTA,R-03,MUELLE-C,TRIGO,BUENOS AIRES,2022-12-23,11:26,2022-12-26,22:43,3549.72,13.6,10,RECHAZADO,83.28333333333333
MOV-01351,B-008,PIL-SANTA,R-01,MUELLE-C,MINERALES,HAMBURG,2020-02-07,22:05,2020-02-10,10:25,5757.79,14.1,15,DESPACHADO,60.333333333333336
MOV-01352,B-023,MSC-ALPHA,R-06,MUELLE-F,MINERALES,ROTTERDAM,2021-07-10,00:00,2021-07-12,00:00,5552.86,17.5,15,RECHAZADO,48.0
MOV-01353,B-004,ZIM-NORTE,R-05,MUELLE-B,CONTENEDORES,ROTTERDAM,2023-01-11,00:50,2023-01-12,20:48,5261.3,18.8,15,DESPACHADO,43.96666666666667
MOV-01354,B-032,CMA-LITORAL,R-05,MUELLE-B,HARINA,HAMBURG,2023-04-15,03:24,2023-04-16,00:00,4133.17,13.2,10,DESPACHADO,20.6
MOV-01355,B-003,MSC-GENOVA,R-02,MUELLE-B,TRIGO,VALPARAISO,2021-09-05,07:11,2021-09-07,01:33,6833.61,17.6,12,DESPACHADO,42.36666666666667
MOV-01356,B-016,COSCO-STAR,R-02,MUELLE-E,MAIZ,HAMBURG,2021-12-15,03:05,2021-12-16,20:56,4779.89,18.6,15,DESPACHADO,41.85
MOV-01357,B-014,HAPAG-SUR,R-06,MUELLE-F,HARINA,MONTEVIDEO,2021-05-09,09:40,2021-05-11,00:00,3980.12,14.3,12,EN_REVISION,38.333333333333336
MOV-01358,B-040,YANG-ESTE,R-03,MUELLE-C,HARINA,SAO PAULO,2022-08-02,22:31,2022-08-04,00:00,6847.15,17.8,15,,25.483333333333334
MOV-01359,B-025,HAPAG-RIO,R-07,MUELLE-E,CONTENEDORES,SHANGHAI,2021-10-10,00:00,2021-10-11,05:43,5496.12,9.9,15,PENDIENTE,29.716666666666665
MOV-01360,B-024,CMA-LITORAL,R-02,MUELLE-C,CONTENEDORES,SAO PAULO,1900-01-01,06:57,2022-01-27,10:19,4798.75,13.1,10,EN_REVISION,
MOV-01361,B-006,CMA-LITORAL,R-06,MUELLE-D,GRANOS,HAMBURG,2023-12-05,14:13,2023-12-08,04:03,7876.07,12.3,15,PENDIENTE,61.833333333333336
MOV-01364,B-004,COSCO-TIGRE,,MUELLE-F,CONTENEDORES,BUENOS AIRES,2024-02-21,16:10,2024-02-24,00:00,4515.73,14.0,10,RECHAZADO,55.833333333333336
MOV-01365,B-036,COSCO-TIGRE,R-06,MUELLE-A,HARINA,VALPARAISO,2024-03-09,04:39,2024-03-10,00:00,5849.2,13.4,12,EN_REVISION,19.35
MOV-01366,B-029,EVER-GLORY,R-05,MUELLE-B,HARINA,BUENOS AIRES,2021-08-26,00:00,2021-08-26,16:15,4729.09,7.6,10,RECHAZADO,16.25
MOV-01367,B-004,MSC-ALPHA,R-05,MUELLE-A,MINERALES,BUENOS AIRES,2020-01-29,00:00,2020-01-31,00:00,7081.44,13.3,12,EN_REVISION,48.0
MOV-01368,B-032,CMA-ROSARIO,R-02,MUELLE-E,MAIZ,MONTEVIDEO,2021-02-24,00:40,2021-02-24,00:00,4267.79,17.7,12,PENDIENTE,
MOV-01369,B-038,PIL-SANTA,R-05,MUELLE-F,MINERALES,ROTTERDAM,2021-12-01,12:51,1900-01-01,00:00,6507.48,14.4,10,DESPACHADO,
MOV-01370,B-024,MSC-ALPHA,R-06,MUELLE-E,SOJA,SHANGHAI,2022-06-11,22:26,2022-06-12,13:18,3005.47,16.1,10,DESPACHADO,14.866666666666667
MOV-01373,B-021,ZIM-NORTE,R-04,MUELLE-A,HARINA,HAMBURG,2020-02-18,05:54,1900-01-01,00:00,6226.05,15.1,15,DESPACHADO,
MOV-01374,B-001,ZIM-NORTE,R-05,MUELLE-B,MINERALES,VALPARAISO,2021-10-28,00:28,2021-10-29,00:00,3937.2,14.4,15,DESPACHADO,23.533333333333335
MOV-01375,B-023,MSC-GENOVA,R-06,MUELLE-A,TRIGO,BUENOS AIRES,2020-07-08,09:06,2020-07-09,05:05,5227.7,12.4,15,EN_REVISION,19.983333333333334
MOV-01376,B-010,COSCO-TIGRE,R-05,MUELLE-D,TRIGO,HAMBURG,2022-01-27,05:54,2022-01-28,00:00,7713.55,13.8,15,PENDIENTE,18.1
MOV-01377,B-037,ZIM-DELTA,R-07,MUELLE-D,HARINA,SAO PAULO,2023-10-20,22:12,2023-10-21,03:37,4074.92,19.5,12,RECHAZADO,5.416666666666667
MOV-01379,B-016,ZIMNORTE,R-07,MUELLE-D,CONTENEDORES,VALPARAISO,2022-03-07,01:47,2022-03-08,00:00,6367.57,12.9,10,RECHAZADO,22.216666666666665
MOV-01380,B-003,PIL-OESTE,R-08,MUELLE-A,SOJA,MONTEVIDEO,2022-08-13,11:06,2022-08-16,00:00,4623.92,12.2,15,EN_REVISION,60.9
MOV-01381,B-025,MSC-GENOVA,,MUELLE-D,CONTENEDORES,BUENOS AIRES,2024-11-07,05:23,2024-11-08,00:00,4629.22,12.1,15,PENDIENTE,18.616666666666667
MOV-01382,B-034,ONE-PARANA,R-05,MUELLE-E,GRANOS,SHANGHAI,2023-02-02,18:02,2023-02-04,00:00,4931.29,15.7,12,EN_REVISION,29.966666666666665
MOV-01384,B-016,CMA-LITORAL,R-04,MUELLE-F,SOJA,VALPARAISO,2023-10-01,10:24,2023-10-02,00:00,5596.61,11.7,12,PENDIENTE,13.6
MOV-01385,B-029,ONE-PLATA,R-05,MUELLE-F,CONTENEDORES,VALPARAISO,2021-08-25,13:24,2021-08-26,16:25,5094.53,9.3,12,DESPACHADO,27.016666666666666
MOV-01386,B-030,HAPAG-RIO,R-03,MUELLE-F,CONTENEDORES,HAMBURG,2021-10-05,08:06,2021-10-06,00:00,6711.15,13.2,10,EN_REVISION,15.9
MOV-01388,B-003,PIL-OESTE,R-07,MUELLE-A,HARINA,SANTA FE,2022-03-14,11:53,2022-03-16,00:00,6617.19,12.2,12,DESPACHADO,36.11666666666667
MOV-01389,B-021,HAPAG-RIO,,MUELLE-C,MINERALES,SAO PAULO,2020-08-11,13:25,2020-08-13,06:36,1975.23,12.0,10,DESPACHADO,41.18333333333333
MOV-01390,B-002,MAERSK-PAMPAS,R-05,MUELLE-B,MAIZ,HAMBURG,2024-08-31,18:41,2024-09-02,00:00,5775.58,10.7,12,RECHAZADO,29.316666666666666
MOV-01392,B-032,CMA-LITORAL,R-05,MUELLE-C,HARINA,SAO PAULO,2023-12-09,09:22,2023-12-11,12:16,5524.92,3.9,15,PENDIENTE,50.9
MOV-01393,B-033,ONE-PARANA,R-05,MUELLE-A,GRANOS,ROTTERDAM,2020-02-14,01:38,2020-02-16,00:00,3522.63,8.2,10,RECHAZADO,46.36666666666667
MOV-01394,B-012,YANG-MING,,MUELLE-A,ACEITE,SHANGHAI,2024-04-19,16:47,2024-04-21,12:36,3568.57,10.5,12,RECHAZADO,43.81666666666667
MOV-01395,B-016,PIL-OESTE,R-06,MUELLE-E,HARINA,SAO PAULO,2021-07-05,10:39,2021-07-05,00:19,6364.49,10.5,15,EN_REVISION,
MOV-01396,B-038,ONE-PARANA,R-08,MUELLE-F,MINERALES,SANTA FE,2020-02-21,19:23,2020-02-22,00:00,7205.0,14.1,12,RECHAZADO,4.616666666666666
MOV-01397,B-032,EVER-GLORY,R-08,MUELLE-E,TRIGO,HAMBURG,2023-08-27,06:39,2023-08-29,11:39,3929.04,12.1,15,RECHAZADO,53.0
MOV-01398,B-010,YANG-ESTE,R-01,MUELLE-A,CONTENEDORES,SHANGHAI,2020-12-05,15:59,2020-12-07,19:12,4228.3,16.4,12,DESPACHADO,51.21666666666667
MOV-01400,B-004,MAERSK-PAMPAS,R-04,MUELLE-A,GRANOS,SHANGHAI,2023-05-09,06:10,2023-05-11,04:48,6727.77,8.3,12,PENDIENTE,46.63333333333333
MOV-01402,B-010,HAPAG-SUR,R-08,MUELLE-F,SOJA,SHANGHAI,2022-04-27,16:21,2022-04-27,00:00,5524.3,10.3,15,RECHAZADO,
MOV-01403,B-024,MAERSK-PAMPAS,R-07,MUELLE-A,CONTENEDORES,ROTTERDAM,2024-01-14,10:03,1900-01-01,00:00,4166.01,7.1,10,RECHAZADO,
MOV-01404,B-038,HAPAG-SUR,R-08,MUELLE-C,SOJA,SANTA FE,2020-02-13,23:09,2020-02-15,00:00,6452.97,12.1,15,EN_REVISION,24.85
MOV-01405,B-001,MSC-ALPHA,R-04,MUELLE-C,MAIZ,SANTA FE,2020-11-01,18:12,2020-11-02,00:00,4884.22,10.9,12,RECHAZADO,5.8
MOV-01406,B-037,HAPAG-SUR,R-08,MUELLE-E,CONTENEDORES,SAO PAULO,2022-06-26,01:36,2022-06-28,00:00,2238.59,7.3,12,DESPACHADO,46.4
MOV-01408,B-025,CMA-LITORAL,R-03,MUELLE-F,SOJA,BUENOS AIRES,2020-05-15,08:01,2020-05-18,07:22,3495.68,15.4,15,EN_REVISION,71.35
MOV-01409,B-014,MAERSKLIMA,R-06,MUELLE-E,CONTENEDORES,SAO PAULO,2020-08-29,20:53,2020-08-30,00:00,5505.5,11.9,10,RECHAZADO,3.1166666666666667
MOV-01410,B-022,MAERSK-LIMA,R-04,MUELLE-E,HARINA,MONTEVIDEO,2023-07-05,02:39,2023-07-06,01:59,2670.23,9.7,15,RECHAZADO,23.333333333333332
MOV-01411,B-025,MAERSK-LIMA,,MUELLE-D,MINERALES,MONTEVIDEO,2020-04-12,00:00,2020-04-14,06:08,5038.98,12.2,12,EN_REVISION,54.13333333333333
MOV-01412,B-005,ONE-PLATA,R-07,MUELLE-A,MINERALES,SHANGHAI,2023-06-04,09:40,2023-06-07,09:12,5301.28,13.6,12,RECHAZADO,71.53333333333333
MOV-01414,B-007,ONE-PARANA,R-06,MUELLE-C,TRIGO,MONTEVIDEO,2023-06-02,15:15,2023-06-03,00:00,4802.47,12.1,10,PENDIENTE,8.75
MOV-01415,B-001,HAPAG-SUR,R-04,MUELLE-B,ACEITE,SANTA FE,2021-10-29,10:46,2021-11-01,00:00,4184.85,13.1,15,,61.233333333333334
MOV-01417,B-019,CMA-LITORAL,R-08,MUELLE-C,CONTENEDORES,ROTTERDAM,2023-04-23,18:34,2023-04-26,00:00,4954.64,10.7,12,PENDIENTE,53.43333333333333
MOV-01418,B-040,COSCO-TIGRE,R-06,MUELLE-D,ACEITE,SAO PAULO,2021-11-11,03:10,1900-01-01,16:54,5311.39,9.1,12,RECHAZADO,
MOV-01419,B-036,COSCO-TIGRE,R-01,MUELLE-F,CONTENEDORES,SAO PAULO,2023-09-09,16:12,2023-09-12,14:59,4823.81,12.7,12,,70.78333333333333
MOV-01421,B-039,HAPAG-RIO,R-04,MUELLE-F,CONTENEDORES,SANTA FE,2022-11-05,20:21,2022-11-08,19:26,5232.14,9.0,10,PENDIENTE,71.08333333333333
MOV-01422,B-038,COSCO-STAR,R-01,MUELLE-C,TRIGO,VALPARAISO,2023-03-13,15:21,2023-03-15,07:43,6536.74,13.2,12,PENDIENTE,40.36666666666667
MOV-01425,B-018,COSCO-TIGRE,R-07,MUELLE-A,TRIGO,ROTTERDAM,2020-11-16,01:40,2020-11-17,00:00,6290.3,10.6,12,DESPACHADO,22.333333333333332
MOV-01426,B-003,YANG-MING,R-05,MUELLE-D,SOJA,HAMBURG,2020-06-01,23:21,2020-06-02,00:00,7481.3,13.4,15,PENDIENTE,0.65
MOV-01427,B-027,MAERSK-PAMPAS,R-06,MUELLE-B,TRIGO,SANTA FE,2022-01-11,00:00,2022-01-12,06:43,5241.06,9.9,15,PENDIENTE,30.716666666666665
MOV-01429,B-038,HAPAG-RIO,,MUELLE-D,MINERALES,SHANGHAI,2023-08-19,05:42,2023-08-20,00:00,4898.15,13.3,12,DESPACHADO,18.3
MOV-01430,B-036,HAPAG-SUR,,MUELLE-A,TRIGO,ROTTERDAM,2020-06-30,08:18,2020-07-01,00:00,5195.76,15.4,12,EN_REVISION,15.7
MOV-01431,B-028,PIL-OESTE,R-06,MUELLE-C,MINERALES,SAO PAULO,2024-07-19,00:00,2024-07-20,00:00,2614.34,15.1,10,,24.0
MOV-01432,B-019,MAERSK-LIMA,R-08,MUELLE-A,CONTENEDORES,SANTA FE,2021-02-18,00:00,2021-02-19,00:00,5338.65,13.6,12,PENDIENTE,24.0
MOV-01433,B-036,HAPAG-RIO,R-02,MUELLE-D,TRIGO,SAO PAULO,2023-06-20,20:57,2023-06-21,10:45,5053.27,7.9,12,PENDIENTE,13.8
MOV-01434,B-031,COSCO-TIGRE,R-05,MUELLE-D,ACEITE,ROTTERDAM,2021-12-23,01:47,2021-12-23,08:55,4817.34,12.8,12,PENDIENTE,7.133333333333334
MOV-01437,B-018,MSC-GENOVA,R-07,MUELLE-E,SOJA,VALPARAISO,2021-02-28,17:41,2021-03-02,18:39,2856.22,11.7,12,PENDIENTE,48.96666666666667
MOV-01438,B-015,HAPAG-SUR,,MUELLE-B,SOJA,SANTA FE,2024-07-08,03:59,2024-07-09,07:21,3282.63,14.8,15,EN_REVISION,27.366666666666667
MOV-01439,B-006,PIL-OESTE,R-02,MUELLE-D,GRANOS,MONTEVIDEO,2021-05-07,14:16,2021-05-08,21:50,5345.62,14.0,15,EN_REVISION,31.566666666666666
MOV-01440,B-025,HAPAG-RIO,R-01,MUELLE-D,TRIGO,VALPARAISO,2024-02-10,11:19,2024-02-11,00:00,2573.52,10.5,10,,12.683333333333334
MOV-01441,B-035,ONE-PLATA,R-05,MUELLE-B,TRIGO,SANTA FE,2022-11-04,23:56,2022-11-05,14:31,4468.47,16.3,12,DESPACHADO,14.583333333333334
MOV-01443,B-018,PIL-OESTE,R-02,MUELLE-F,SOJA,ROTTERDAM,2024-01-25,15:12,2024-01-27,05:34,4080.88,12.1,10,EN_REVISION,38.36666666666667
MOV-01445,B-035,COSCO-STAR,R-03,MUELLE-E,TRIGO,HAMBURG,2023-03-07,07:48,2023-03-07,00:00,3799.74,9.8,15,PENDIENTE,
MOV-01446,B-003,CMA-LITORAL,R-03,MUELLE-F,HARINA,ROTTERDAM,2024-06-25,00:00,2024-06-26,00:00,5322.93,11.0,12,DESPACHADO,24.0
MOV-01447,B-011,EVER-GLORY,R-04,MUELLE-D,MAIZ,VALPARAISO,2021-03-14,14:34,2021-03-17,00:00,4620.13,14.5,10,RECHAZADO,57.43333333333333
MOV-01448,B-028,EVERGREEN-02,R-08,MUELLE-C,SOJA,ROTTERDAM,2022-04-08,22:15,2022-04-10,09:10,3139.02,6.0,12,EN_REVISION,34.916666666666664
MOV-01449,B-035,ONE-PLATA,R-04,MUELLE-D,HARINA,VALPARAISO,1900-01-01,09:08,2020-03-18,00:00,5613.01,15.9,12,,
MOV-01451,B-033,ONE-PARANA,R-04,MUELLE-F,SOJA,SAO PAULO,2022-08-22,11:37,2022-08-24,19:20,4779.22,11.5,15,PENDIENTE,55.71666666666667
MOV-01452,B-026,EVER-GLORY,R-06,MUELLE-C,MINERALES,SAO PAULO,2024-05-14,00:47,2024-05-16,00:00,6167.88,14.6,10,EN_REVISION,47.21666666666667
MOV-01453,B-006,YANG-MING,R-04,MUELLE-B,CONTENEDORES,HAMBURG,2021-06-22,00:00,2021-06-22,00:00,2754.79,13.5,12,EN_REVISION,0.0
MOV-01454,B-008,ONE-PLATA,R-08,MUELLE-C,GRANOS,VALPARAISO,2021-04-01,09:33,2021-04-03,02:07,4941.82,12.6,12,DESPACHADO,40.56666666666667
MOV-01455,B-005,HAPAG-RIO,R-02,MUELLE-B,HARINA,SHANGHAI,2020-03-03,01:30,2020-03-04,20:08,5802.33,8.4,15,EN_REVISION,42.63333333333333
MOV-01457,B-011,ZIM-NORTE,R-05,MUELLE-C,TRIGO,MONTEVIDEO,2021-07-25,03:15,2021-07-27,09:39,5702.9,9.2,15,RECHAZADO,54.4
MOV-01458,B-003,YANG-ESTE,R-05,MUELLE-E,GRANOS,VALPARAISO,2020-04-19,14:08,2020-04-21,03:04,4936.57,14.4,12,EN_REVISION,36.93333333333333
MOV-01459,B-001,ZIM-DELTA,R-08,MUELLE-E,MAIZ,SANTA FE,2023-06-01,00:00,2023-06-02,13:22,4427.16,15.4,15,PENDIENTE,37.36666666666667
MOV-01461,B-026,EVERGREEN-02,R-05,MUELLE-E,MINERALES,HAMBURG,2021-07-04,07:52,2021-07-05,04:42,5148.54,9.9,12,DESPACHADO,20.833333333333332
MOV-01462,B-038,HAPAG-RIO,R-01,MUELLE-C,TRIGO,ROTTERDAM,1900-01-01,13:39,2022-12-12,02:07,6676.63,12.7,12,EN_REVISION,
MOV-01463,B-030,MAERSK-PAMPAS,R-07,MUELLE-A,MAIZ,HAMBURG,2024-03-01,06:51,2024-03-02,10:09,5760.03,7.5,15,RECHAZADO,27.3
MOV-01464,B-024,EVER-GLORY,R-07,MUELLE-C,SOJA,SANTA FE,2023-08-25,15:56,2023-08-27,15:10,5907.16,13.2,15,PENDIENTE,47.233333333333334
MOV-01465,B-030,HAPAG-RIO,R-07,MUELLE-C,HARINA,SANTA FE,2023-06-18,05:45,2023-06-21,00:00,7004.1,6.8,15,DESPACHADO,66.25
MOV-01466,B-001,HAPAG-SUR,R-02,MUELLE-B,HARINA,HAMBURG,2024-05-05,01:29,1900-01-01,22:43,5513.96,10.2,12,,
MOV-01468,B-004,HAPAG-SUR,R-08,MUELLE-B,GRANOS,SHANGHAI,2024-04-03,00:00,2024-04-04,00:00,2967.84,9.1,10,PENDIENTE,24.0
MOV-01469,B-029,ZIM-NORTE,R-04,MUELLE-B,TRIGO,VALPARAISO,2020-06-11,17:32,2020-06-14,13:51,6419.97,13.7,12,PENDIENTE,68.31666666666666
MOV-01470,B-039,ZIM-NORTE,,MUELLE-C,HARINA,ROTTERDAM,2024-11-14,13:10,2024-11-16,00:00,5996.14,7.6,12,DESPACHADO,34.833333333333336
MOV-01471,B-009,EVER-GLORY,R-05,MUELLE-D,GRANOS,HAMBURG,2024-08-18,08:58,2024-08-21,00:00,5064.05,12.6,12,,63.03333333333333
MOV-01472,B-005,HAPAG-RIO,R-01,MUELLE-B,CONTENEDORES,HAMBURG,2024-02-14,12:39,2024-02-16,20:46,2552.17,6.9,10,,56.11666666666667
MOV-01473,B-016,MAERSK-LIMA,R-04,MUELLE-A,GRANOS,BUENOS AIRES,2020-12-31,02:21,2021-01-01,02:47,7107.14,14.9,10,RECHAZADO,24.433333333333334
MOV-01474,B-009,ONE-PARANA,R-03,MUELLE-C,CONTENEDORES,VALPARAISO,2024-06-07,12:03,2024-06-09,20:55,4669.75,12.1,10,EN_REVISION,56.86666666666667
MOV-01475,B-003,MAERSK-LIMA,R-02,MUELLE-D,GRANOS,SHANGHAI,2022-05-27,23:21,2022-05-30,14:33,4770.51,16.2,15,RECHAZADO,63.2
MOV-01476,B-040,YANGESTE,R-04,MUELLE-F,MINERALES,VALPARAISO,2023-01-06,00:18,2023-01-07,08:26,4668.95,13.9,10,RECHAZADO,32.13333333333333
MOV-01477,B-040,MAERSK-PAMPAS,R-05,MUELLE-F,SOJA,ROTTERDAM,2022-08-22,04:52,2022-08-23,00:00,3921.24,11.5,10,PENDIENTE,19.133333333333333
MOV-01479,B-015,EVERGREEN-02,R-03,MUELLE-A,ACEITE,MONTEVIDEO,2020-08-22,02:00,2020-08-24,10:27,2759.35,12.6,12,RECHAZADO,56.45
MOV-01481,B-023,EVER-GLORY,R-08,MUELLE-F,SOJA,SHANGHAI,2023-09-28,20:47,2023-09-30,00:00,2898.93,7.0,15,DESPACHADO,27.216666666666665
MOV-01482,B-019,COSCO-STAR,R-07,MUELLE-B,GRANOS,ROTTERDAM,2021-10-19,23:44,2021-10-22,12:31,3051.23,10.5,10,PENDIENTE,60.78333333333333
MOV-01483,B-034,HAPAG-SUR,R-08,MUELLE-E,TRIGO,VALPARAISO,2020-07-11,22:27,2020-07-14,00:00,6585.96,17.1,12,RECHAZADO,49.55
MOV-01484,B-022,MAERSK-LIMA,R-07,MUELLE-F,MAIZ,SANTA FE,2022-02-12,04:28,2022-02-14,07:03,4149.47,15.0,10,EN_REVISION,50.583333333333336
MOV-01486,B-022,ONE-PLATA,R-01,MUELLE-D,CONTENEDORES,ROTTERDAM,2021-04-07,17:42,2021-04-09,23:42,3585.2,11.2,10,EN_REVISION,54.0
MOV-01487,B-001,ONE-PARANA,R-06,MUELLE-B,HARINA,BUENOS AIRES,2022-04-14,03:51,2022-04-15,16:29,2995.13,14.6,12,RECHAZADO,36.63333333333333
